idiom,contents
다다익선,"빨간 바람개비는 집에 있어요 더 있을 필요가 없구나? 집에는 있지만, 당장 내 손에는 없기에 더 받으려고 했던 마음도 있었지만 그래도 물건에 대해 [IDIOM]이어야 좋다는 생각이 내 안에 있었던 것이다. 아이는 이렇게 종종 내 습관화된 생각과 욕망을 흔들 때가 있다. 조그만 아이."
백전백승,"모두다 생각하기 나름이다. 회복 탄력성과 토의 균형감각 작은 어려움을 극복하는 경험치가 쌓이면 내공도 그만큼 높이지게 된다. 7. 나를 알자, 제대로! 지피지기면 [IDIOM]이라고 하는 이유는 상대뿐만 아니라 나 자신에 대해 아는 것이 승패의 핵심적인 요소이기 때문이다. 또한 이는."
대기만성,"[IDIOM] 명사 큰 그릇을 만드는 데는 시간이 오래 걸린다는 뜻으로, 크게 될 사람은 늦게 이루어짐을 이르는 말."
백전백승,"직장맘 상담소나 편 40. MBTI, 홀랜도 직업검사, 나를 알아야 [IDIOM]! 이제 와서 하고 싶은 일을 찾으려니 검사는 해보아야지. 싶어 해 본 MBTI, 홀랜도 직업검사. 나는 심리검사, 사주풀이, 타로 등을 좋아한다. 옛날에는 불안한 미래 좀 해결해주시어요 라는 심정이었다면 요즘에는 과학적인 거 같아. 나를 좀 찾아보자 라."
다다익선,"더 많은 이야기가 필요해 사마천과 만나는 장자 6 우물 안의 개구리나, 달팽이 뿔 위에 싸운 이야기는 어떤가. 모두 장자에서 나온 이야기들이다. 사면초가와 발산개새, [IDIOM]과 토사구팽, 더 거슬러 올라가면 관포지교와 와신상담, 완벽귀조와 물경지교까지. 어찌 보면 사자성어에서만 보면 사기의."
개과천선,"피터팬이 되고픈 거북이 육아 이야기 겹쳐서 더욱 강해진 자기표현과 함께 고집스러운 언행들로 인한 크고 작은 마찰들. 비록 한 번에 녀석을 뜯어고쳐놓거나 [IDIOM] 시킬 수는 없다 해도 이렇게 조금씩, 녀석이 스스로 변화할 수 있는 기회를 만들면서 천천히 여유 있게, 숨을 고르면서."
개과천선,"편견이 생기는 이유 이상적으로 보이지만, 사실 우리가 살고 있는 사회와 판박이인 주토피아 주토피아는 너무나도 사랑스러운 애니메이션이다. 다른 이들의 우려를 깨고 경찰관이 된 토끼와 한 때 사기꾼이었지만 [IDIOM]을 한 여우가, 48시간 동안 힘을 합쳐 도시 전체를 떠들썩 하게 만들었던 납치법을 잡는 내용이다. 하지만 얼마 전, 한 일을."
함흥차사,"안녕이 부족한 안녕에 대하여 라오스 댐 건설 사고에 부쳐 인터넷 환경이 열악하다. 3G도 2G도 아닌, G 혹은 그보다 못한 E가 뜨는 곳이 부지기수다. 2G만 돼도 텍스트 하나 보내는데 [IDIOM]다. 보이스톡?페이스톡? 엄두도 못낸다. 더구나 수해까지 입은 지역이니, 인터넷 통신 상태는 평소보다도 더 나쁠 거라고."
개과천선,"주말에는 '카톡 지뢰' 보내지 말자 바람직한 팀 문화 조성 2 아무리 의도가 좋아도 역효과 난다 카톡 지뢰의 폐해에 대해 가해자와 피해자의 목소리를 빌어서 정리해 보기로 했습니다. 이 글을 읽으시는 분들도 저처럼 [IDIOM] 하시기를 부탁드리며. 1. 주말에 경쟁사 매장에서 좋은 정보를 알게 되어 팀원들에게 알려주는 경우 카톡왔숑 ""경쟁사."
대기만성,언제쯤 내 이름대로 살 수 있을까 세상을 진압하는 [IDIOM]형! 세상을 진압한다니. 과연 무엇으로 세상을 진압한다는 말일까? 그건 알 수 없지만 어렸을 때 엄마가 봤던 사주에서 나는 [IDIOM]형으로 점차 잘되간다고 했다. 그 말 한마디로 지금까지 아무런 굴곡도 없는 바닥생활을 버텨왔다. 언젠가 잘 될 날이.
마부작침,초심불망 [IDIOM] 나는 지금 어디에 있나 초심불망 [IDIOM] 나는 지금 어디에 있나. 주말이지만 해야 할 것들 해야 되는 막쓴 오늘도 인사드립니다 안녕하세요. 초심불망 [IDIOM] 처음 먹은 마음을 잊지 않고 도끼를 갈게 되면 결국엔 바늘을 만들어 낸다는 뜻입니다. 유래는 당나라의 뛰어난.
대기만성,39 포기와 도전은 한 끗 차이다 멈추느냐 계속 가느냐의 문제일 뿐이다. 관심 분야와 연계하여 새로운 도전장을 내민 게 인생 역전으로 이어졌다. 내 주변 가까이에서도 비슷한 사례를 보인다. [IDIOM] 형인 나의 여동생은 법학과를 나와서 법원직 공무원을 여러 해 준비했다. 워낙 소수를 뽑기도 하고 합격 컷도.
마부작침,"데이터 저널리즘을 위한 컴퓨터공학과 복수전공? 파이썬? 데이터 사이언스, 데이터 저널리즘 데이터의 의미가 같을까? 데이터'는 다른 것 같다. 1 언론사의 데이터 저널리즘 뉴스래빗 데이터저널리즘 기사 뉴스타파, 한국경제 뉴스래빗, SBS [IDIOM], KBS 데이터룸에서 작성한 기사를 봐도, 머신딥러닝에 기반한 기사는 보이지 않는다. '2. 데이터 사이언스에서의."
백전백승,철저한 반성의 조건 유성룡의 [징비록] 통해 성숙해지기 종결짓는 노량해전까지 총 23전의 전투에서 23승을 거둡니다. 이순신은 어떻게 이토록 철저할 수 있었을까요. 이순신은 어떻게 [IDIOM]을 거둘 수 있었을까요. 소명의식의 능동적 주체 소명의식이란 자신에게 부여되거나 스스로 부여한 어떤 사명을.
수어지교,"석봉 비천하면서 존귀한 것, 재주에 대하여 달이 떴다는 소리만큼 좋아하던 사람. 정철이 고인이 된지도 수해가 넘었지만 노인은 아직도 정철을 알지 못한다고 생각했다. [IDIOM]. 고기가 물을 벗하고, 물이 고기를 벗하여 노님이 어찌 물과 고기가 서로를 온전히 이해함 끝에 나온 것."
다다익선,"반조리HMR 육개장으로 저탄고지 한 끼 식사 부위로 넣어준다. 양지를 핏물 빼고 따로 삶아 살결대로 뜯어 육개장에 넣는 것보다 훨씬 쉽고 간편하다. 넣고 또 넣고. [IDIOM]이다. 3. 고기가 다 익고 국물에 기름이 잘 우러나왔다면 완성이다. 정말 간단한 한 끼, 그것도 저탄고지로 훌륭한 나만의."
백전백승,"31. 새로운 '개념'을 만들어내는, 츠타야중 답변에 대해 마스다 무네아키는 극한으로 에고를 밀어붙이면 대중도 만족시킬 수 있다고 해설한다. 얼핏 지피지기면 [IDIOM]이라는 진부한 표현에 가까운 답변이다. 그러나 이 에고라는 관점만큼 TSUTAY에서 츠타야 서점으로의 변화를 잘 설명."
군계일학,"다이어트 학교 흔들리지 않는 마음을 가지기 학교 시절, 또래의 비슷한 외모를 가진 친구들 사이에서 조금이라도 예쁜 친구들은 눈에 띄기 마련이다. 그리고 게 중엔 [IDIOM]이라는 말이 딱 어울리는, 말 그대로 주변 사람들을 오징어로 만들어버리는 그런 독보적인 외모를 가진 친구들이 몇몇 존재."
다다익선,"1인 기업이 대기업의 복지를 누릴 수 있는 이유 패스트파이브의 15,000명이 만족한 복지 서비스, '베네핏' 이 모든 것이 패스트파이브에 모인 여러분 덕분에 가능한 일이었습니다. 패스트파이브 공동직장어린이집 소개 보러 가기 [IDIOM], 이게 바로 공유경제의 장점이죠! 지난 4년간 패스트파이브 베네핏에 많은 사랑과 관심을 주셨던 멤버들께 감사한 마음."
군계일학,"[투자공부] 글로벌 시가총액 변화 애플은 애플인가? 이 와중에 마소?! 소프트' 빅테크 전성시대 '애플, 마소, 알파벳, 아마존' 새로운 빅테크 '테슬라' 큰 변화의 물결 반도체 '엔비디아, TSMC' [IDIOM] '버크셔 헤서웨이' wikiListofpubliccorporationsbymarketcapitalization."
함흥차사,잔걱정 많은 나 그리고 느긋한 남편 남편의 게육아 편 알아보자고 했다간 내가 속이 시커멓게 탈 때까지 '나무아미타불'하고 진득이 기다리지 않는 이상 그놈의 대답이란 것은 [IDIOM]일 때가 많으니. 흔히들 똑게육아라고 했던가. 똑똑하고 게으르게 여기서 게으르다는 의미는 단어 그대로의 의미가.
다다익선,"온라인 교육의 한계와 현시점 최적의 방법 온라인교육, 비대면, 교육방법, 패스파인더넷 메신저도 보면서 카메라도 보면서 해야 한다. 정신이 분산되어 있다. 이를 막기 위해서 오퍼레이터가 필요하다. 그것도 [IDIOM]이다. 당연히 비용이 올라간다. 7. 우리나라에 한정된 이야기일 수 있으나, 온라인이나 오프라인이나 상관없이 강연이나 교육."
군계일학,"16.생각하는 늑대, 타스케 서재근 최근 읽어본 기획서가 몇 권 있는데, 그 기획서도 좋은 내용이었지만, 이 책은 그 중에서도 차원과 깊이가 다르다. [IDIOM]이라고 해야할까? 늑대? 타스케?, 왜 제목을 이렇게 지었을까? 좀 의아했지만, 책 속에 등장하는 주인공급 팀장의 닉네임이다. 이."
마부작침,"[IDIOM] [IDIOM] 아무리 어려운 일이라도, 참고 계속하면 반드시 성공한다. ''중도에 그만두지 않는다'' 결과를 만들어 내는 노력 어느 날 화가의 친한 친구가 그를 찾아왔습니다. 친구는 다짜고짜 수탉 그림을 그려달라는 부탁을 하는 것이었습니다. 수탉을 그려본 적이 없는 화가는."
개과천선,"이번 주 넷플릭스 추천작 브리저튼 시즌 2 않고 다프네 또한 시즌2에서 주요 역할을 하지 않지만, 시즌1에서 베일에 싸여 있던 '레이디 휘슬다운'의 정체와, 앤소니의 [IDIOM]. 라인을 바라보는 것으로 충분한 즐거움이 있다. 전 시즌에 이어 여전히 휘슬다운의 파급력은 막강하지만, 그녀의."
백전백승,"자아찾기가 먼저다. 지피지기면 [IDIOM] 예전에 사진작가 김중만의 강의를 들으면서, 우문을 던진 적이 있다. ""좋은 사진이란 어떤 건가요?"" 현답을 들었다. ""이야기가 있는 사진이 좋은 사진입니다."" 잘 찍기만 한 사진은 많다. 온라인과 내 컴퓨터에 존재하는 수많은 사진들과 좋은 사진과의."
대기만성,"어른은 어떻게 살면 좋을지 물어볼 어른이 있으면 좋겠다 스타트업 관람가 26. 태풍이 지나가고 되어갈 때의 그 짜릿함, 료타는 줄곧 그걸 품고 살아왔습니다. 지금도 흥신소 일은 소설 취재의 일환일뿐이며 나는 [IDIOM] 형이라고 주장합니다. 그런데 가족들은 이제 그런 그가 미덥지 않나봅니다. 에서 대기의 시간이 너무 긴 거."
개과천선,"나를 가장 잘 이해하는 사람은 나일까 TVN 드라마 청춘기록 감상문 혜준과 해효의 대비, 그 엄마들의 대비에서 과연 이 드라마는 어떤 이야기를 들려줄까요. 어느 한쪽이 반성 혹은 [IDIOM]의 모습을 보이거나 찬양 일변으로 흐른다면 그저 그런 드라마로 끝날지도 모르겠습니다. 아버지에 대한 원망은 크지만 엄마의 사려."
마부작침,"방세환의 사자성어 [IDIOM] 방세환과 함께하는 사자성어. [IDIOM] 도끼를 갈아 바늘을 만든다, 어려운 일이라도 끈기 있게 하면 이룸."
마부작침,"고전산책[IDIOM] [IDIOM] [IDIOM]은 도끼를 갈아서 바늘을 만든다는 뜻으로 아무리 어려운 일이라도 참고 노력하면 언젠가는 반드시 성공한다는 것을 비유하는 말입니다. 끈기있게 학문이나 일에 정진하는 것을 비유할 때도 쓰입니다. 철저성침, 쇠공이로 바늘을 이룸, 마저작침."
군계일학,"54.우리들의 일그러진 대통령 무너진 민주주의 온 공중파언론은 이번 계기로 몰락의 길을 맞이했고, 언론의 무게중심, 헤게모니가 종편으로 완전히 넘어갔다. 그중에서도 [IDIOM]은 JTBC와 TV조선.큰 박수를 보내며 앞으로도 제 역할을 충실히 해주길 기대한다. 민주주의는 국민에 의한 합법적."
백전백승,"머리 빠지시는 분들 보세요 지피지기면 [IDIOM], 탈모에 대한 모든 것 현대인의 적, 탈모. 과도한 스트레스와 장시간 컴퓨터 및 스마트기기 사용으로 인한 수면부족, 서구화된 고열량 식습관 등은 현대인에게 탈모를 부르는 요소이다. 초기 탈모 환자들은 시간이 지나면 괜찮아지겠지라고 생각하고 방치하기 십상이다."
마부작침,"[IDIOM] 도끼를 갈아 바늘을 만드는 끈기 나쁜 것은 하다가 끝장을 보지도 않고 그만두는 짓이다. 이렇게 깨달은 이백은 집으로 가려던 마음을 돌이켜 산으로 다시 올라가 학문에 정진했다. 도끼를 갈아 바늘을 만드는 끈기 , 갈 마 도끼 부 만들 작 바늘 침."
대기만성,"대나무의 느림 큰일을 이루려고 조금 늦을 뿐이야 한다, 속 차려야 해."" 박완서의 소설 '꿈을 찍는 사진사' 꼭두각시의 꿈 중에서 '큰일을 이루려고 조금 늦을 뿐이야' 반면에 [IDIOM]이라는 사자성어가 있다. 크게 될 사람은 늦게라도 성공한다는 말를 뜻한다. 둘째 아들을 형으로."
대기만성,"젊어서 고생은 사서도 해야 할까? 김하나, 한병철 PSH독서브런치018 는 말은 '라테스러운' 말일 수 있지만, 고생하는 사람에 대한 위로의 말로도 볼 수 있지 않을까 싶습니다. 이와 비슷하게 '[IDIOM]'이란 말도 있을 것 같아요. 평가적 의미인 동시에, 실패를 거듭하는 사람에게 위로의 말인 거죠. 1. 나이가 더 들어서."
개과천선,"아빠와 똥개 feat.[IDIOM] 동생에게 아빠가 한 마디 했다. ""개는 개처럼 키워야지 너무 정주면 나중에 힘들어져"" 아빠 자신이 지금 그렇게 지내고 있다는 진심의 말이었다. 아빠의 생신에 나는 오래오래 곰돌이랑 행복하라고 말했다. 개사랑 믹스견 만세 에세이 시골."
백전백승,"주식 아무나 하나? 금융위기를 조심하면서, 누구나 주식을 할 때 기다리는 상황이다. 사람들은 모두 주식으로 부자 되는 꿈을 꾸지만 현실은 냉정하다. 주식투자에 세 가지만 잘 하면 [IDIOM]이다. 언제 사느냐? 언제 파느냐,? 어떤 종목을 사느냐? 이다. 주식투자는 아무나 할 수 있다. 하지만 아무나 이익을 내지."
